id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
306,msg24022320,https://bitcointalk.org/index.php?topic=2318717.0,msg24021296,6388,Announcements (Altcoins),2017-11-04 10:59:38,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,   The only criteria for launching and hosting games on the platform is owning both XVIA and Edge tokens.,True
307,msg24022522,https://bitcointalk.org/index.php?topic=2318717.0,msg24013078,6388,Announcements (Altcoins),2017-11-04 11:04:17,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   You cannot buy ""Edge"" tokens, they can only be earned by playing against the VIABET casino house or by playing against other players who have qualified to host games. You can only buy VIA (XVIA) Tokens.  Quote Each time a player plays a round of any of the VIABET casino games he earns Edge Tokens. After earning a specific amount of tokens he will qualify to “become the casino” and will be able to offer and open games himself which will allow other players to play against him. During the time the player is operating as the casino operator, Edge Tokens will be deducted from his/her account. Once the player fails to maintain the minimum qualifying amount of Edge tokens required he/she becomes a regular player again.",True
308,msg24025121,https://bitcointalk.org/index.php?topic=2318717.0,msg24021296,6388,Announcements (Altcoins),2017-11-04 12:15:08,derverss,Member,112,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,  I understand you'll only need to dial the number of Edge tokens and buy XVIa tokens,True
309,msg24031056,https://bitcointalk.org/index.php?topic=2318717.0,msg24022320,6388,Announcements (Altcoins),2017-11-04 14:43:36,Aleksandra 81,Member,434,11,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"     If a businessman buys only VIA tokens and does not win the Edge tokens, will you work with his project or not?",True
310,msg24036105,https://bitcointalk.org/index.php?topic=2318717.0,msg24022320,6388,Announcements (Altcoins),2017-11-04 16:47:51,oficman,Member,434,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   If the investor wins the Edge tokens, what can he do with them?",True
311,msg24036324,https://bitcointalk.org/index.php?topic=2318717.0,msg24031056,6388,Announcements (Altcoins),2017-11-04 16:53:43,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   For businesses, there are several options available. By far of the most attractive options is going through the VIA Marketplace (you can read about it more in the whitepaper). By doing so you can bypass Edge tokens altogether while also receiving the benefits of our promotion. You can open up an entire casino environment and really scale your business. I think that's one of the coolest aspects of our platform. By design, Edge is an in-house utility token that can also be used as a unit of exchange between players within the VIABET platform. So even though you can't buy it or sell it, that doesn't mean it couldn't be exchanged between users for BTC, XVIA, ETH or whatever.",True
312,msg24036557,https://bitcointalk.org/index.php?topic=2318717.0,msg24036105,6388,Announcements (Altcoins),2017-11-04 16:59:25,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   You earn ""edge"" for every round played regardless if you win or lose. Players can use them to launch and host games with VIABET. Keep in mind, the platform uses a Double Token System (DDS) which means you'll need both VIA (XVIA) and Edge Tokens.",True
313,msg24040232,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-04 18:29:17,raudisomiya,Member,182,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,please tell us how many developers are currently working on your project? Do you hire counselors?,True
314,msg24043480,https://bitcointalk.org/index.php?topic=2318717.0,msg24040232,6388,Announcements (Altcoins),2017-11-04 19:57:46,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,   There are currently three core members working on the project. There's room for aggressive expansion moving forward.,True
315,msg24043533,https://bitcointalk.org/index.php?topic=2318717.0,msg24022153,6388,Announcements (Altcoins),2017-11-04 19:59:23,veranika55,Full Member,504,104,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"    The blockchain makes the payments transparent and clear, that is very important in a casino. The players should know that the casino is playing with them honestly and not cheat them. I think if people know that all is ok an honestly, they will play more and players will have more chances to win.",True
316,msg24046697,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-04 21:43:27,konradoss,Newbie,3,0,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,When do you plan to be listed on any exchanges?,True
317,msg24058544,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-05 06:36:17,derverss,Member,112,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,What will be launched earlier? Your casino or platform for hosting a casino?,True
318,msg24060462,https://bitcointalk.org/index.php?topic=2318717.0,msg24043533,6388,Announcements (Altcoins),2017-11-05 07:49:29,raudisomiya,Member,182,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,  all this sounds great. We will wait for the launch of the platform. viabet promises great prospects in the gaming industry,True
319,msg24063004,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-05 09:13:01,Aleksandra 81,Member,434,11,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"In order to gain access to the game on your platform, does the user need to register and pass verification?",True
320,msg24064084,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-05 09:44:30,veranika55,Full Member,504,104,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,What will be the name of the first cryptocurrency exchange you  will start to work?,True
321,msg24067709,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-05 11:20:32,oficman,Member,434,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,Will it be possible for users on your site to track the number of active startups that you work with?,True
322,msg24076885,https://bitcointalk.org/index.php?topic=2318717.0,msg24063004,6388,Announcements (Altcoins),2017-11-05 15:01:26,derverss,Member,112,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"  I think the user has tokens, this is a check in itself",True
323,msg24076990,https://bitcointalk.org/index.php?topic=2318717.0,msg24067709,6388,Announcements (Altcoins),2017-11-05 15:03:50,raudisomiya,Member,182,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,  You mean games launched by other users?,True
324,msg23970043,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-03 09:16:59,persefona,Member,476,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,Are you already developing your Android and IOS platform?,True
325,msg23970977,https://bitcointalk.org/index.php?topic=2318717.0,msg23969577,6388,Announcements (Altcoins),2017-11-03 09:40:49,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   We don't feed trolls.  I understand that we have a lot of competitors who will turn to any means necessary in order to discredit our project. But the fact remains, they're scared. They're scared that we're going to put them out of business.  We're going to put an end to all of these archaic decentralized bitcoin casinos. A lot of people are not happy about that, it's understandable. People don't like change, especially if they're our competitors.  And as I've mentioned before Mr. Betking/Bitdice, we're looking forward to proving you wrong, we'll let our platform do the talking.",True
326,msg23971121,https://bitcointalk.org/index.php?topic=2318717.0,msg23970043,6388,Announcements (Altcoins),2017-11-03 09:44:09,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   That's one of our top priorities going forward. An efficient Android/IOS platform is very important, and we're going to be focusing a lot of funds/hiring the best IOS/Android developers to get it just right. We'll be making some announcements in regards to this very soon.",True
327,msg23972665,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-03 10:18:25,kil5478,Member,280,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,Is your token price pegged to a dollar or another cryptocurrency?,True
328,msg23973411,https://bitcointalk.org/index.php?topic=2318717.0,msg23970977,6388,Announcements (Altcoins),2017-11-03 10:35:42,d0nd1ablo,Newbie,9,0,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   That's getting funnier.  Seems Viabet has a team of one member. And a bunch of Russian shills who bumps the thread.  You can easily stop the trolls by answering questions. Here they are:  1) Who is the team behind Viabet? 2) Where are you located? 3) Who is the beneficiary of the allocated funds during the ICO? Friends and Family? Or you have a legal entity? 4) What experience you have to run a gambling project? 5) How do you estimate that you need 10M? Where're the numbers? What's your revenue? 6) Why you buy an account on this forum and not create a new one? 7) What the heck is cloud betting? It's called decentralized casino's. You are not the first, not even close to. There are working Etheroll. Funfair, Edgeless, Dao.Casino all building the same products and they are actually creating the technology. 9) Why you have the logo of Cointelegraph and there is no content whatsoever about you there? 10) Your roadmap is wrong. You will never be listed on major exchanges. Ever. Do you even know why? 11) What's new and innovative in your product as you market it as an innovative casino?  I have no relation to Betking nor Bitdice. I'm an investor in both of them as well as FunFair and Dao.Casino. Those projects have strong teams and technical background, MVP products.  I dare you to answer those questions as right now you look like a real scam.",True
329,msg23977242,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-03 12:03:54,hov777,Member,262,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"I don't understand anything. I think the project is standing. Judging by the information on the Web site, the idea is simply best.",True
330,msg23977846,https://bitcointalk.org/index.php?topic=2318717.0,msg23973411,6388,Announcements (Altcoins),2017-11-03 12:19:13,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"     Those are some legitimate questions and I wish you've started out by asking those. I agree that there are a lot of scams out there so for the sake of transparency, let me answer. (We're actually working on an interview that should answer all of these questions more thoroughly)  There’s currently me and two other people. We all have a background in software development. We're also working with freelancers/developers from all around the world. My name is no secret. As a team though generally, we prefer to stay out of the spotlight and retain our privacy, I'm not going to deny that. I wouldn't say we're newcomers to the crypto space but we're not widely known either (yet). Me personally, I’ve spent the better part of my adult years as a software developer, professional day trader and poker player. We started working on the project in 2016 and have from then on received venture capital funding. With the rise of provably fair cryptocurrency casinos we came to realize that most of them are not that “provably fair” after all. That’s when me and two of my developer friends started brainstorming ideas for the concept of “cloud betting”. Essentially a system where players could create and launch their own games in an online casino environment. A system where the player had the “house” odds, we started working on that while also developing better ways of integrating provable fairness within a casino platform.  Setting up a legal entity/licensing is going to be one of our main goals moving forward. The funds are going to be held by us and allocated for the purposes you can find in the whitepaper. We've estimated the amount to be raised based on similar projects that have come before us and taking account the expenses that we might face in order to develop the platform to its full potential.  Bitcointalk is just one of the avenues where we're trying to get the word out. I've created an official viabet.io account a while ago but we ran into several problems. One of the things with bitcointalk is that as a newbie, junior or whatever you cannot create and maintain ANN, or bounty threads with pictures, links etc, you cannot wear a signature, and avatar (for advertising)... You're limited to a number of posts you can post, as well as being able to send personal messages. We have to send out dozens of PM's every single day in order to keep up with questions and bounty campaign inquiries. We just couldn't do that with a newbie account, hence we went with an account that had no limitations in place. As far as I'm aware that is not against the rules of this forum but I do understand why that may look weird in a sense. I hope my explanation has cleared that part up.  The cointelegraph thing has to be changed, I agree, it was put there as a design element by one of the web-designers and we never got it replaced (it was supposed to be cryptocoinnews I believe). Thanks for pointing that out btw. As all projects go I think everyone's goal should be to get listed on the best exchanges possible. We're no different. Bittrex, Poloniex is one of our long-term goals. We're obviously not claiming that we have confirmed listings on those. We do have other exchanges that we're talking to and we're going to be listed on at least one or two starting out.  I hope that answers some of your questions. As I said we try to remain as transparent as possible.",True
331,msg23980226,https://bitcointalk.org/index.php?topic=2318717.0,msg23972665,6388,Announcements (Altcoins),2017-11-03 13:09:51,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,   You can go ahead and calculate the token price based on the current price of Ethereum.  1 ETH = 1000 XVIA,True
332,msg23980688,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-03 13:19:40,sahabond,Full Member,350,100,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,I was really surprised by the capabilities of your platform. Good luck with your designs,True
333,msg23981957,https://bitcointalk.org/index.php?topic=2318717.0,msg23954698,6388,Announcements (Altcoins),2017-11-03 13:47:14,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,   Thanks for the update. Let me know once you're done translating the whitepaper as well.,True
