id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
1,msg41243125,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-30 21:39:04,REYES07,Newbie,33,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Their idea is quite attractive in my mind! Spotless project, absorbing design.  Good luck!",False
629,msg39537112,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:17:29,darkelmacs,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Good idea for real sector! I hope you will get a great success! Joined to social bounty and will make few articles about project.,False
630,msg39537133,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:17:51,latersi,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",any bounty?,False
631,msg39537142,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:18:06,jamechoose,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","people please help me, I need your help, tell me please is there any bounty for translation? Because I know a lot of languages...",False
632,msg39537156,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:18:20,Sockedia,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",For how long are you working on this project?,False
633,msg39537168,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:18:33,anaglyn,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","I want to invest, very like the idea",False
634,msg39537178,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:18:44,dramalasting,Newbie,14,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","I am very interested in the concept of this project, maybe to participate in the signature campaign is very unlikely, but I have made an article to petrify promote on my blog, hopefully this project can be successful in the future ....",False
635,msg39537188,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:18:54,aboutyugilatina,Newbie,14,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",What currency will be used to store the funds raised? And where exactly?,False
636,msg39536708,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:10:14,skierraboys,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Why do you need token?,False
637,msg39536717,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:10:27,darkelmacs,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",fill bounty form if you accept thailand translate please pm to me. thanks.,False
638,msg39536730,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:10:41,latersi,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",What do you offer? Tell me more about project,False
639,msg39536747,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:10:57,jamechoose,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",When is the closest date of this ICO/presale? Any bonuses?,False
640,msg39536757,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:11:12,Sockedia,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",looks like interestin project with experienced team Need some time to make an assesment of your project also,False
641,msg39536774,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:11:25,anaglyn,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","The project seems interesting, but I think there are too many total tokens, anyway I will be attentive to this thread to see how it evolves and see if I encourage to invest.",False
642,msg39536785,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:11:38,dramalasting,Newbie,14,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Any news about the project?,False
643,msg39536796,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:11:51,aboutyugilatina,Newbie,14,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","hmm, i think this project can have few partners from some other projects available here to build a consortium it will sure make huge success for all of participants ;-)",False
644,msg39536815,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:12:05,teencozy,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Token will be available right  after presale/tokensale ? And will be transferable also then?,False
645,msg39536828,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:12:19,cryptoslog,Newbie,56,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Looks promising, but the min contribution for the presale is too high for me. But i will follow this project",False
646,msg39536833,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:12:31,ViktorKovas,Newbie,34,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",this is a very interesting coin and a good looking project,False
647,msg39536842,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:12:43,lasuIona,Newbie,34,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","That's the best way to go about it I think. Don't just offer the tools like many are doing, give them a platform so they go to you for all their needs.",False
648,msg39536851,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:12:58,bezkan3ko,Newbie,33,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Oh duh, I see it now. Your website has so much going on, that's probably how I missed it.",False
649,msg39536868,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:13:12,felhadwyn,Newbie,56,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Where can I find a list of your advisors?,False
650,msg39536883,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:13:25,nuadagrinn,Newbie,56,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","I guess when it comes to getting in as many people as possible, ICO's can definitely be the way to go.",False
651,msg39536897,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:13:39,centrimand,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Good question, curious about this still.",False
652,msg39536911,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:13:55,celar,Newbie,56,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",How confident are you you will be able to stick to the road map?,False
653,msg39536922,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:14:08,shagrinn,Newbie,42,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",What exactly can I do with these tokens? Can I buy them for Bitcoins? Do I understand correctly that the sale will last a month?,False
654,msg39536933,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:14:19,gazankerariel,Newbie,42,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",They do have arranged agreement with famous advisers but we can't disclose the info yet. The announcement will be made with name and bio of each adviser soon. stay tuned to our news  Smiley,False
655,msg39536946,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:14:31,sahelmfordre,Newbie,42,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Hi! What is the stage of development of the platform?,False
656,msg39536471,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:06:02,bezkan3ko,Newbie,33,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",How much will you pay for the translation of the OP?,False
657,msg39536478,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:06:13,felhadwyn,Newbie,56,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Hi! I am your fan and always watch over your account on the online Medium where you post your project. I'm glad the latest news and I will continue to monitor the development of the project!,False
658,msg39536489,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:06:25,nuadagrinn,Newbie,56,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Very well driven project. i like the idea and i hope everythings will be good for you. also i am going to invest as soon as possible. Good Luck,False
659,msg39536499,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:06:37,centrimand,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Joined the social media campaign, wish all luck to the project and for its success",False
660,msg39536510,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:06:49,celar,Newbie,56,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","When I read the first information about the project, he immediately liked me, and I decided to support it. I like the idea of the project! I will be happy if the team manages to translate this idea into reality. The team does not sit idle! I respect you!",False
661,msg39536521,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:07:01,shagrinn,Newbie,42,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","wow big distribution to ICO, maybe i will read again the rule of ICO and i will join ICO in your project, because i think that distribution token big for someone join the ICO ",False
662,msg39536538,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:07:13,gazankerariel,Newbie,42,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Hello, looks like an interesting project, so i will study the next day our whitepaper... you also have a German whitepaper? so details are easier to read and understand",False
663,msg39536545,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:07:25,sahelmfordre,Newbie,42,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","so many support and positive responses, let show this project to the world and make crypto accessible to everyone",False
664,msg39536560,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:07:36,munilvmnezan,Newbie,42,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Where do you focus to expand first. Asia, Europe or america? Also is there already a working product?",False
665,msg39536566,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:07:47,garabufympedwyn,Newbie,42,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",I invested in this project I find it very interesting Wish the best to the team and the project,False
666,msg39536578,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:07:58,superpenis,Newbie,56,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",The world of Blockchain will be open to new projects. Functional projects like this can easily adapt to my life. I hope for the future of poject.,False
667,msg39536595,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:08:11,brakelvmaridi,Newbie,42,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Hi guys. Nice project. It's impressive.,False
668,msg39536606,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:08:24,beaktion,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Did you still need a russian translation? I'm a native russian and I'm more than happy to do this for you although I'm new on the forum.,False
669,msg39536618,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:08:37,Siphostic,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",what will happen to the extra tokens if not all were sold? Will they be burned?,False
670,msg39536631,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:08:57,vengeancehuman,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Will you accepting different like: XMR, XRP ?",False
671,msg39536641,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:09:16,biggchosen,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",hm.. just read thread and I think its would be can usefull. I like similar project. Have already insurance. And Ill learn this,False
672,msg39536653,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:09:27,strippercyber,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",a very good dev project and i am interested to see the progress of this project and also i have followed bounty twitter from this project good luck,False
673,msg39536666,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-06 21:09:40,Boturesu,Newbie,28,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Nice project! Looks very promising! Do you have bounty campaign? And one more question: do you have like an open-source code and stuff? Thank you,False
