id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
1,msg36325740,https://bitcointalk.org/index.php?topic=3096913.0,msg35203866,40786,Marketplace (Altcoins),2018-05-04 19:17:26,Nginende,Member,210,10,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",  Week #8 (28/04 - 04/05) Twitter profile: https://twitter.com/Easy_Sem Retweets and likes: 1. https://twitter.com/timeboxnetwork/status/990983946279235585 2. https://twitter.com/timeboxnetwork/status/991328085483118595 3. https://twitter.com/timeboxnetwork/status/991640660712329217 4. https://twitter.com/timeboxnetwork/status/992459577294761985 Tweets: 1. https://twitter.com/Easy_Sem/status/991652485248028672,True
2211,msg34069693,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-06 11:47:45,Alexandrsfsf,Newbie,126,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week - 31.03.2018-06.04.2018  Ether: 0xA27d6998428FB96015A20F47a9BC8f16e13abfeb Bitcointalk Profile Link: https://bitcointalk.org/index.php?action=profile Bitcointalk Username: Alexandrsfsf  Twitter Campaign  Twitter: Alexandr2502_ https://twitter.com/Alexandr2502_ Followers: 3247  Tweets  1. https://twitter.com/Alexandr2502_/status/981459046132789248  Retweets and likes  1. https://twitter.com/timeboxnetwork/status/979637163204657152 2. https://twitter.com/timeboxnetwork/status/980077227973869569 3. https://twitter.com/timeboxnetwork/status/980746352354148353,True
2212,msg34069754,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-06 11:48:37,Joelladio,Jr. Member,294,2,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 4 (Mar 31 to Apr 06)  Tweets  1. https://twitter.com/firesun5368/status/981382313388007424  Retweets and likes  1. https://twitter.com/timeboxnetwork/status/980746352354148353 2. https://twitter.com/timeboxnetwork/status/980077227973869569 3. https://twitter.com/timeboxnetwork/status/978879274051624960,True
2213,msg34069797,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-06 11:49:10,slimanya,Newbie,504,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 4 (Mar 31 to Apr 06) Retweet: 1. https://twitter.com/timeboxnetwork/status/980746352354148353 2. https://twitter.com/timeboxnetwork/status/980077227973869569 3. https://twitter.com/timeboxnetwork/status/979637163204657152 Tweet: 1. https://twitter.com/lolodu59/status/980096546002829312,True
2214,msg34069860,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-06 11:50:14,Belkin2000,Newbie,48,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 4 (Mar 31 toApr 6) Retweet: 1. https://twitter.com/crypto_pro48/status/981967983714193415 2. https://twitter.com/crypto_pro48/status/981747440150818817 3. https://twitter.com/crypto_pro48/status/981608204131069953 Tweet: 1. https://twitter.com/crypto_pro48/status/98211158,True
2215,msg34069889,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-06 11:50:45,sergikrnd,Jr. Member,168,1,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Twitter campaign : Twitter url : https://twitter.com/sergik61rus Spreadsheet: 574  Week #4(31/03-06/04) Retweet: 1. URL : https://twitter.com/timeboxnetwork/status/979637163204657152 2. URL : https://twitter.com/timeboxnetwork/status/980746352354148353 3. URL : https://twitter.com/timeboxnetwork/status/980077227973869569  Tweet: 1. URL : https://twitter.com/sergik61rus/status/982223971465621505    Week#1  https://bitcointalk.org/index.php?topic=3096913.msg32233891#msg32233891 Week #2 https://bitcointalk.org/index.php?topic=3096913.msg32945083#msg32945083 Week #3 https://bitcointalk.org/index.php?topic=3096913.msg33503665#msg33503665,True
2216,msg34069933,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-06 11:51:28,Anna Berg,Newbie,168,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 4 (31/03 - 06/04) Twitter Profile Link: https://twitter.com/AnnaAaberg2018 Number on Spreadsheet : 61  Retweet & Likes: 1 https://twitter.com/timeboxnetwork/status/980077227973869569                   2 https://twitter.com/timeboxnetwork/status/979637163204657152                   3 https://twitter.com/timeboxnetwork/status/978879274051624960                                              Tweet: 1 https://twitter.com/AnnaAaberg2018/status/981370028988694528                     ,True
2217,msg34070207,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-06 11:55:34,godipav,Newbie,210,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week - 31.03.2018-06.04.2018  Twitter Campaign  Twitter: intagens https://twitter.com/intagens Followers: 6564  Retweets and likes  https://twitter.com/timeboxnetwork/status/980077227973869569 https://twitter.com/timeboxnetwork/status/978477011432751105 https://twitter.com/timeboxnetwork/status/977106337946456064 https://twitter.com/timeboxnetwork/status/977054538086596608 https://twitter.com/timeboxnetwork/status/980746352354148353,True
2218,msg34070295,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-06 11:56:44,Ulanisohon,Newbie,182,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 4 (Mar 31 to Apr 06)  Retweet: 1. https://twitter.com/timeboxnetwork/status/979637163204657152 2. https://twitter.com/timeboxnetwork/status/980077227973869569 3. https://twitter.com/timeboxnetwork/status/980746352354148353 Tweet: 1. https://twitter.com/agmloqo/status/982224497309724673  Twitter url: https://twitter.com/agmloqo,True
2219,msg34070325,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-06 11:57:10,spiker5,Newbie,336,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 4 (Mar 31 to Apr 06) Retweet: 1. https://twitter.com/timeboxnetwork/status/980077227973869569 2. https://twitter.com/timeboxnetwork/status/978879274051624960 3. https://twitter.com/timeboxnetwork/status/980746352354148353 Tweet: 1. https://twitter.com/BeaugendreAxel/status/980466687425294336,True
2220,msg34070453,https://bitcointalk.org/index.php?topic=3096913.0,msg33475101,40786,Marketplace (Altcoins),2018-04-06 11:59:03,Animunie,Jr. Member,252,1,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",    Week #4 (March 31 - April 06)  Twitter Campaign Twitter URL : https://twitter.com/Lucy_rayearth Twitter Username : @Lucy_rayearth  Retweet + like 1. https://twitter.com/timeboxnetwork/status/979637163204657152 2. https://twitter.com/timeboxnetwork/status/980077227973869569 3. https://twitter.com/timeboxnetwork/status/980746352354148353 4. https://twitter.com/timeboxnetwork/status/978477011432751105 5. https://twitter.com/timeboxnetwork/status/975649800296185856  Tweet 1. https://twitter.com/Lucy_rayearth/status/980400283346812928,True
2221,msg34070478,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-06 11:59:17,Abadiharmain11,Newbie,252,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week #4 ( Mar 31 - Apr 06) Twitter url : https://twitter.com/sabeelll Spreadsheet : 395 Retweet and like : 1. https://twitter.com/sabeelll/status/981047672592203776 2. https://twitter.com/sabeelll/status/981047726132445184 3. https://twitter.com/sabeelll/status/981456205263417344    Tweet: 1. https://twitter.com/sabeelll/status/982225468798545920,True
2222,msg34070546,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-06 12:00:22,Kakady13,Member,210,10,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 4 Mar 31 to Apr 6 Retweets 1 https://twitter.com/timeboxnetwork/status/976683864121778176 2 https://twitter.com/timeboxnetwork/status/977054538086596608 3 https://twitter.com/timeboxnetwork/status/977106337946456064 Tweet 1 https://twitter.com/first33439164/status/981195060892045313,True
2223,msg34070745,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-06 12:03:29,shkwarka333,Newbie,210,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week #4 31mar-6 apr Twitter url : https://twitter.com/MakcSkullfed Followers: 4395 Retweet and like : 1. https://twitter.com/MakcSkullfed/status/980099876359897088 2. https://twitter.com/MakcSkullfed/status/980452575421050887 3. https://twitter.com/MakcSkullfed/status/980813520202862592  Tweet 1. https://twitter.com/MakcSkullfed/status/982226587255894017,True
2224,msg34070748,https://bitcointalk.org/index.php?topic=3096913.0,msg33525831,40786,Marketplace (Altcoins),2018-04-06 12:03:30,ABYANSYARIF,Jr. Member,368,1,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",    Week 4 (Mar 31 to Apr 06) Retweet: 1. https://twitter.com/timeboxnetwork/status/979637163204657152 2. https://twitter.com/timeboxnetwork/status/980077227973869569 3. https://twitter.com/timeboxnetwork/status/980746352354148353  Tweet: 1. https://twitter.com/boledngapax/status/981915828927922176,True
2225,msg34070850,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-06 12:05:06,mizantrop88,Newbie,364,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 4 (Mar 31 to Apr 06) Retweet: 1. https://twitter.com/timeboxnetwork/status/979637163204657152 2. https://twitter.com/timeboxnetwork/status/978477011432751105 3. https://twitter.com/timeboxnetwork/status/976359441330143232 Tweet: 1. https://twitter.com/casorlando/status/980108760499785731,True
2226,msg34071044,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-06 12:07:39,sandy0005,Newbie,214,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week:4 Mar 31 Apr 6 Twitter report Twitter profile Link: https://mobile.twitter.com/Sandy5732  Retweet and Likes: 1.https://twitter.com/timeboxnetwork/status/978879274051624960 2.https://twitter.com/timeboxnetwork/status/979637163204657152 3.https://twitter.com/timeboxnetwork/status/980077227973869569 4.https://twitter.com/timeboxnetwork/status/980746352354148353  Tweet: https://twitter.com/Sandy5732/status/982227151637200897,True
2227,msg34071113,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-06 12:08:41,Ahmed1993,Member,280,10,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 4 Mar 31 to Apr 6 Twitter URL: https://mobile.twitter.com/VABlueBelle17  Retweet: 1. https://twitter.com/timeboxnetwork/status/976359441330143232?s=19 2. https://twitter.com/timeboxnetwork/status/980077227973869569?s=19 3. https://twitter.com/timeboxnetwork/status/980746352354148353?s=19  Tweet: 1. https://twitter.com/VABIueBelle17/status/982228014078410755?s=19,True
2228,msg34068058,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-06 11:22:22,FIAT2018,Newbie,280,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",BitCoinTalk username: FIAT2018 Link to BitCoinTalk profile: https://bitcointalk.org/index.php?action=profile;u=1952900 ETH Address: 0xf953E191026002011ae874a825116236034c4A3b  week # 4 (31/03/2018-06/04/2018) TWITTER Campaign Twitter username: @ANDRUHA83021970 Link to Twitter profile: https://twitter.com/ANDRUHA83021970 Followers: 486 Links тo Retweets: 1.https://twitter.com/timeboxnetwork/status/979637163204657152   31.03.2018 2.https://twitter.com/timeboxnetwork/status/980077227973869569     01.04.2018 3.https://twitter.com/timeboxnetwork/status/980746352354148353      02.04.2018   Twits: 1.https://twitter.com/ANDRUHA83021970/status/979997973819068417   31.03.2018,True
2229,msg34068279,https://bitcointalk.org/index.php?topic=3096913.0,msg33187197,40786,Marketplace (Altcoins),2018-04-06 11:25:52,Murdered38,Newbie,266,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",   Week 3 Mar 24 to Mar 30 Retweets + Like : https://twitter.com/timeboxnetwork/status/979637163204657152 https://twitter.com/timeboxnetwork/status/978879274051624960 https://twitter.com/timeboxnetwork/status/978477011432751105 Tweet : https://twitter.com/dk_setyawan/status/979979277327216641,True
2230,msg34068368,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-06 11:27:16,e.dembouski,Newbie,350,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week #4 (Mar 31 to Apr 06): Twitter Campaign  Twitter username: @viktoriya5879 Twitter URL: https://twitter.com/viktoriya5879 Twitter Audit: https://www.twitteraudit.com/viktoriya5879 Number of followers: 943 Number on the spreadsheet: 1733  Retweets and Likes (dd/mm): 1. (31.03) https://twitter.com/timeboxnetwork/status/979637163204657152 2. (01.04) https://twitter.com/timeboxnetwork/status/980077227973869569 3. (02.04) https://twitter.com/timeboxnetwork/status/980746352354148353  Tweets (dd/mm): 1. (31.03) https://twitter.com/viktoriya5879/status/980094908093657094,True
2231,msg34068424,https://bitcointalk.org/index.php?topic=3096913.0,msg33512379,40786,Marketplace (Altcoins),2018-04-06 11:28:18,AlexanderRkr,Jr. Member,238,1,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",   Week 4 1/4-7/4 Twitter Link: https://twitter.com/Boatswain666  Retweet + like 1. https://twitter.com/timeboxnetwork/status/980077227973869569 2. https://twitter.com/timeboxnetwork/status/980746352354148353 3. https://twitter.com/timeboxnetwork/status/977106337946456064  Tweet: 1. https://twitter.com/Boatswain666/status/981859269866868736,True
2232,msg34068499,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-06 11:29:24,Neoscape,Copper Member,238,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 4 (31/03 - 06/04) Retweet : 1. https://twitter.com/Neoscape17/status/979998012830228481 2. https://twitter.com/Neoscape17/status/980466312194355200 3. https://twitter.com/Neoscape17/status/981106960463314945  Tweet : 1. https://twitter.com/Neoscape17/status/980747318814064641,True
2233,msg34068513,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-06 11:29:36,nikolas8667,Newbie,210,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",WEEK 4 (31.03 - 06.04)  Twitter Campaign - Bitcointalk url: https://bitcointalk.org/index.php?action=profile;u=1382500 - Twitter username: @nikolas8667 - Twitter url: https://twitter.com/nikolas8667 - Followers: 6578  Retweets: 1. https://twitter.com/timeboxnetwork/status/979637163204657152 2. https://twitter.com/timeboxnetwork/status/980746352354148353 3. https://twitter.com/timeboxnetwork/status/980077227973869569  Self-tweet: 1. https://twitter.com/nikolas8667/status/980851131462152192,True
2234,msg34068535,https://bitcointalk.org/index.php?topic=3096913.0,msg33486581,40786,Marketplace (Altcoins),2018-04-06 11:30:01,zynan,Member,392,10,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",   Timebox Twitter Campaign  Week 4 (Mar 31 to Apr 06) Retweet: 1. https://twitter.com/timeboxnetwork/status/979637163204657152 2. https://twitter.com/timeboxnetwork/status/980077227973869569 3. https://twitter.com/timeboxnetwork/status/980746352354148353 Tweet: 1. https://twitter.com/zynan992/status/981700656485416960,True
2235,msg34068566,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-06 11:30:25,Dasha Kravez,Full Member,448,100,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 4 Mar 31 to Apr 6 Twitter: @Dasha_Kravez https://twitter.com/Daria_Twittter Folowers: 4134  Tweet: 1 https://twitter.com/Daria_Twittter/status/981501510386421760   Retweets: 1 https://twitter.com/timeboxnetwork/status/980077227973869569 2 https://twitter.com/timeboxnetwork/status/979637163204657152 3 https://twitter.com/timeboxnetwork/status/980746352354148353,True
2236,msg34068640,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-06 11:31:32,Crypto-mim,Newbie,126,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 4 Mar 31 to Apr 06  Retweet: 1. URL https://twitter.com/timeboxnetwork/status/979637163204657152 2. URL https://twitter.com/timeboxnetwork/status/980746352354148353 3. URL https://twitter.com/timeboxnetwork/status/980077227973869569  Tweet: 1. URL https://twitter.com/mariawilson07/status/982219046761279489,True
2237,msg34068647,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-06 11:31:36,Lari.Dronov,Member,238,10,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 4 Retweets and likes: 1. https://twitter.com/timeboxnetwork/status/980771974862565376 2. https://twitter.com/timeboxnetwork/status/981224802257133568 3. https://twitter.com/timeboxnetwork/status/981517378847682561 Tweets: 1. https://twitter.com/ProInFashion/status/982215652168486912,True
2238,msg34068710,https://bitcointalk.org/index.php?topic=3096913.0,msg34068279,40786,Marketplace (Altcoins),2018-04-06 11:32:40,Murdered38,Newbie,266,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",    Week 4 Mar 31 to Apr 6 Retweets + Like : https://twitter.com/timeboxnetwork/status/976359441330143232 https://twitter.com/timeboxnetwork/status/976683864121778176 https://twitter.com/timeboxnetwork/status/980746352354148353  Tweets : https://twitter.com/dk_setyawan/status/982218517549236224,True
2239,msg34068753,https://bitcointalk.org/index.php?topic=3096913.0,msg33568945,40786,Marketplace (Altcoins),2018-04-06 11:33:20,Leath,Jr. Member,322,1,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",    Week 4 (Mar 31 to April 6) Retweet: 1.  https://twitter.com/nunez_ferth/status/980314885039972354 2.  https://twitter.com/nunez_ferth/status/980628386232991744 3.  https://twitter.com/nunez_ferth/status/980962459568631808 4.  https://twitter.com/nunez_ferth/status/981465333985771520 5.  https://twitter.com/nunez_ferth/status/981838273386446848 6.  https://twitter.com/nunez_ferth/status/982217799614394368 7. URL 8. URL 9. URL  Tweet: 1. URL,True
2240,msg34068829,https://bitcointalk.org/index.php?topic=3096913.0,msg33536593,40786,Marketplace (Altcoins),2018-04-06 11:34:32,Aubameyang,Full Member,280,100,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",    Week 4 (31-6 Apr) Twitter profile url : https://twitter.com/andreamlondoo Followers: 5601  Tweet # https://twitter.com/andreamlondoo/status/981142860115279872  Retweet+Like https://twitter.com/timeboxnetwork/status/975670531801272320 https://twitter.com/timeboxnetwork/status/980077227973869569 https://twitter.com/timeboxnetwork/status/980746352354148353,True
